"Id","Number","Cells__global_id","Cells__system_object_id","Cells__ID","Cells__YName","Cells__Name","Cells__AdmArea","Cells__District","Cells__ParkName","Cells__WiFiName","Cells__CoverageArea","Cells__FunctionFlag","Cells__AccessFlag","Cells__Password","Cells__Longitude_WGS84","Cells__Latitude_WGS84","Cells__geoData__type","Cells__geoData__coordinates__001","Cells__geoData__coordinates__002"
"b35c81dc-7d11-4bc1-8b4b-89cf4ecbd20d","303","144556671","513","513","Точка доступа wi-fi mos.ru","Точка доступа №513","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.571381","55.901921","Point","37.571380999819674","55.901921000159682"
"16b418ae-20fa-42e2-aea9-77b87fd0cd94","304","46813655","283","283","Точка доступа wi-fi mos.ru","Точка доступа №283","Западный административный округ","район Раменки","Государственное бюджетное учреждение города Москвы «Молодежный центр «Сетуньский Стан»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.538814","55.72998","Point","37.5388140003287","55.729980000126119"
"98567ba5-6d6f-4fbc-925a-b284ba56a733","305","46812729","170","170","Точка доступа wi-fi mos.ru","Точка доступа №170","Северо-Восточный административный округ","Лосиноостровский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Бабушкинский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.682588","55.867336","Point","37.682587999706058","55.867336000235831"
"a9b414b1-71aa-4f2e-87ff-717ac77e5a0b","306","46813420","130","130","Точка доступа wi-fi mos.ru","Точка доступа №130","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.749295","55.77565","Point","37.749294999954493","55.775649999971506"
"e70c05a5-a9b4-492c-8a72-6f64c59d3c34","307","64001023","402","402","Точка доступа wi-fi mos.ru","Точка доступа №402","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.622269","55.833656","Point","37.622269000291389","55.833656000022522"
"8459a323-db1f-4c46-9695-9d9356caac7f","308","46813375","100","100","Точка доступа wi-fi mos.ru","Точка доступа №100","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.748458","55.777815","Point","37.748458000078386","55.77781499996005"
"d3f3f843-5e47-4f8a-b461-58b09a9e5ae1","309","64001056","435","435","Точка доступа wi-fi mos.ru","Точка доступа №435","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.628693","55.833025","Point","37.628693000211832","55.833025000053858"
"248e7125-8d30-4cf7-bc35-9c02c0c139f9","310","46813770","369","369","Точка доступа wi-fi mos.ru","Точка доступа №369","Западный административный округ","район Филёвский Парк","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.490945","55.750539","Point","37.490945000371688","55.7505390002268"
"1284b89c-d13f-4787-ae78-a734e943aa9c","311","46813713","139","139","Точка доступа wi-fi mos.ru","Точка доступа №139","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.766136","55.693732","Point","37.766135999555189","55.693731999845468"
"fc4876ed-1d1d-4b07-bc6d-614a35375d9b","312","46808980","271","271","Точка доступа wi-fi mos.ru","Точка доступа №271","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.551043","55.755578","Point","37.5510429998534","55.75557799977426"
"a324f923-7a41-41ca-8122-ce6d96e32dcf","313","46813671","294","294","Точка доступа wi-fi mos.ru","Точка доступа №294","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.45189","55.86188","Point","37.451889999589525","55.861880000114994"
"46a4f7e0-d2f6-40ab-9183-b1b30222c03f","314","64001081","460","460","Точка доступа wi-fi mos.ru","Точка доступа №460","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.622934","55.830122","Point","37.622933999740042","55.830122000115047"
"cd4b8bcf-f19e-4f79-a41b-a46a287ac7a5","315","46813440","15","15","Точка доступа wi-fi mos.ru","Точка доступа №15","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.75277","55.763256","Point","37.752769999680417","55.763255999968784"
"3fa54a19-d161-4581-a82b-41d8bb994c88","316","64001073","452","452","Точка доступа wi-fi mos.ru","Точка доступа №452","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.643469","55.828990","Point","37.643469000248118","55.828989999967206"
"ecae9a32-62f9-487b-abee-185c822ee256","317","46813582","202","202","Точка доступа wi-fi mos.ru","Точка доступа №202","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.775831","55.74088","Point","37.7758309998854","55.740880000110387"
"1931aa27-2d60-40f4-ba30-258167e16b48","318","46813469","35","35","Точка доступа wi-fi mos.ru","Точка доступа №35","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.74988","55.773376","Point","37.749879999935494","55.773376000038994"
"5d55dc37-bfa0-42f1-ad26-1450b8c4e172","319","46813359","89","89","Точка доступа wi-fi mos.ru","Точка доступа №89","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.748164","55.781344","Point","37.748164000350528","55.781343999916665"
"5b165cd1-d3c9-417d-bd1b-a105e3f06a09","320","144556688","530","530","Точка доступа wi-fi mos.ru","Точка доступа №530","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.570387","55.900074","Point","37.570386999584755","55.900074000138687"
"df6ddbf4-2783-48b2-b4ab-d185d821e519","321","64001071","450","450","Точка доступа wi-fi mos.ru","Точка доступа №450","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.628293","55.830975","Point","37.628293000178772","55.830975000059"
"ad57180c-2b9c-46a9-bc1c-25f79254d6ed","322","46813368","95","95","Точка доступа wi-fi mos.ru","Точка доступа №95","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.7482","55.77929","Point","37.748200000335508","55.7792899999022"
"1ea67557-5b04-4a72-9094-d5f3e0657bcd","323","46812735","174","174","Точка доступа wi-fi mos.ru","Точка доступа №174","Северо-Восточный административный округ","Лосиноостровский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Бабушкинский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.684594","55.868632","Point","37.684593999719269","55.868632000184036"
"cd6840d3-9445-42b0-a6cc-676d7c4e2df0","324","64001054","433","433","Точка доступа wi-fi mos.ru","Точка доступа №433","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.627813","55.833071","Point","37.627812999779735","55.833070999809905"
"3297d2f3-d827-4dee-8105-01ca8c6da7ce","325","46813505","165","165","Точка доступа wi-fi mos.ru","Точка доступа №165","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.767436","55.695291","Point","37.767436000111857","55.695291000065332"
"37a1e02f-9316-45c9-aaf1-460dc7bacc4c","326","46813437","13","13","Точка доступа wi-fi mos.ru","Точка доступа №13","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.75349","55.76204","Point","37.753490000278951","55.762040000113487"
"b2f1a894-9a82-4eeb-8de1-4ebb530ee6f4","327","46812821","232","232","Точка доступа wi-fi mos.ru","Точка доступа №232","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.54926","55.753999","Point","37.549260000321283","55.753998999855774"
"9adc750a-feb2-4c67-80df-d716b4a5c8e0","328","46808946","246","246","Точка доступа wi-fi mos.ru","Точка доступа №246","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.550564","55.754381","Point","37.550564000177594","55.754381000056924"
"460b63f5-adba-4fac-a598-d6a496f193c1","329","144556709","551","551","Точка доступа wi-fi mos.ru","Точка доступа №551","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.570194","55.899348","Point","37.570194000139224","55.899348000172495"
"1595689d-c220-4ac4-a23a-678897bb7c2a","330","46813767","367","367","Точка доступа wi-fi mos.ru","Точка доступа №367","Западный административный округ","район Филёвский Парк","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.490865","55.746628","Point","37.490865000005741","55.746627999799159"
"6ac510f3-6440-42c4-949e-b28088025f81","331","46813564","189","189","Точка доступа wi-fi mos.ru","Точка доступа №189","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.776085","55.73871","Point","37.7760850003286","55.738709999817786"
"209444b4-7ac1-45aa-9624-98610eb01c43","332","144556669","511","511","Точка доступа wi-fi mos.ru","Точка доступа №511","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.570740","55.900631","Point","37.570739999762175","55.900630999919933"
"337273e8-98b3-442c-963f-4f92c2571e23","333","46813333","71","71","Точка доступа wi-fi mos.ru","Точка доступа №71","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.750991","55.785311","Point","37.750991000346275","55.785310999883528"
"5fcb120d-c705-47f0-b378-18f2d6fe923a","334","46812825","235","235","Точка доступа wi-fi mos.ru","Точка доступа №235","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.549865","55.754031","Point","37.549865000393766","55.754031000045309"
"e0fe3e63-51af-4873-9b34-001f35a15581","335","64001040","419","419","Точка доступа wi-fi mos.ru","Точка доступа №419","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.621081","55.836078","Point","37.6210809998877","55.836078000230053"
"144eae64-f16b-4fc3-a586-331351692890","336","46809096","352","352","Точка доступа wi-fi mos.ru","Точка доступа №352","Центральный административный округ","Тверской район","Государственное автономное учреждение культуры города Москвы «Московский городской сад «Эрмитаж»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.60719","55.771009","Point","37.607190000306417","55.771009000250885"
"17f49d20-ed47-4d21-a228-e10011c4d683","337","64001095","474","474","Точка доступа wi-fi mos.ru","Точка доступа №474","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.627736","55.828897","Point","37.627735999786864","55.828896999804066"
"ccba4dc2-553b-43b6-9193-53922392aabd","338","46813449","21","21","Точка доступа wi-fi mos.ru","Точка доступа №21","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.749744","55.766283","Point","37.749744000391352","55.76628299995653"
"5d7e393d-5fca-4972-b384-6aac2a89ff95","339","64001055","434","434","Точка доступа wi-fi mos.ru","Точка доступа №434","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.628350","55.833327","Point","37.628350000080161","55.833327000002711"
"d17baa9b-9797-45bc-98b0-66aae7635bf4","340","46813720","144","144","Точка доступа wi-fi mos.ru","Точка доступа №144","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.769821","55.694292","Point","37.769821000241713","55.694291999811696"
"338eed6d-2763-407c-908f-2481ac985d4f","341","46813495","52","52","Точка доступа wi-fi mos.ru","Точка доступа №52","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.752544","55.780178","Point","37.752543999724615","55.780178000139045"
"067802dd-7e90-4b44-9618-ad7fdba14043","342","46813603","216","216","Точка доступа wi-fi mos.ru","Точка доступа №216","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.774395","55.738827","Point","37.7743949997846","55.73882700007708"
"787f3bb5-4c82-45c2-9d06-1eefa26a2b7f","343","46813717","142","142","Точка доступа wi-fi mos.ru","Точка доступа №142","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.769175","55.693744","Point","37.76917500016134","55.693743999784189"
"e975e760-0b52-4d01-a2ab-36b72fcb9eb6","344","46813672","295","295","Точка доступа wi-fi mos.ru","Точка доступа №295","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.45086","55.861361","Point","37.450860000267895","55.861361000083583"
"060f49a3-b46a-4db7-b7dd-34325c37491c","345","64001107","486","486","Точка доступа wi-fi mos.ru","Точка доступа №486","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.619521","55.834861","Point","37.619520999938352","55.834860999828173"
"98c45486-7c1b-4da8-9aff-d7856f714008","346","46813406","120","120","Точка доступа wi-fi mos.ru","Точка доступа №120","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.752164","55.775246","Point","37.752163999783029","55.775245999882166"
"4c86e0c6-b07b-4f36-a9e1-043cab60c1f8","347","46813651","280","280","Точка доступа wi-fi mos.ru","Точка доступа №280","Западный административный округ","район Раменки","Государственное бюджетное учреждение города Москвы «Молодежный центр «Сетуньский Стан»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.537805","55.730554","Point","37.53780500002518","55.73055400003912"
"f2e87c61-04a9-4a97-82d1-db8b6eda0e03","348","46808942","243","243","Точка доступа wi-fi mos.ru","Точка доступа №243","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.551491","55.753426","Point","37.551490999567072","55.753425999869627"
"bef93bbe-f882-4eb4-b344-ee96ff4dd15e","349","46813774","372","372","Точка доступа wi-fi mos.ru","Точка доступа №372","Западный административный округ","район Филёвский Парк","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.492711","55.752736","Point","37.492711000185366","55.752735999892749"
"f96f4035-2320-45c1-9449-4ff118e52623","350","46808973","266","266","Точка доступа wi-fi mos.ru","Точка доступа №266","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.550848","55.754747","Point","37.550847999859727","55.754747000011513"
"2436ddfc-fa89-4e94-baf6-40d9b2a33067","351","64001119","498","498","Точка доступа wi-fi mos.ru","Точка доступа №498","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.632096","55.834836","Point","37.63209599996776","55.83483600001054"
"8c4b566a-86e5-47aa-9c05-423fe30212ce","352","64001061","440","440","Точка доступа wi-fi mos.ru","Точка доступа №440","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.634919","55.833351","Point","37.634918999765567","55.833350999871293"
"d72f4153-5da2-40d7-9c2d-70c8c284833f","353","46813538","323","323","Точка доступа wi-fi mos.ru","Точка доступа №323","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.452763","55.853944","Point","37.452763000348945","55.85394400022615"
"33e7848a-9798-4623-a481-4682f15591d5","354","46812543","11","11","Точка доступа wi-fi mos.ru","Точка доступа №11","Центральный административный округ","Басманный район","Государственное автономное учреждение культуры города Москвы «Сад культуры и отдыха имени Н.Э.Баумана»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.660005","55.766057","Point","37.6600050002503","55.76605699997301"
"49ae7712-ce71-4f9b-ab89-c9ca2dc57447","355","144556708","550","550","Точка доступа wi-fi mos.ru","Точка доступа №550","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.570838","55.899022","Point","37.570837999671461","55.899021999797881"
"1d800424-7213-4f6c-a23a-a27ac32e2305","356","46812531","3","3","Точка доступа wi-fi mos.ru","Точка доступа №3","Центральный административный округ","Басманный район","Государственное автономное учреждение культуры города Москвы «Сад культуры и отдыха имени Н.Э.Баумана»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.660101","55.767398","Point","37.660100999611451","55.767398000113388"
"158125c8-a4c5-4eec-be4a-8cdf8cd7c98b","357","46813385","106","106","Точка доступа wi-fi mos.ru","Точка доступа №106","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.748997","55.774737","Point","37.748997000028659","55.774737000088393"
"d9127af2-9c53-45b4-85b1-a8d5b14757c1","358","46813489","48","48","Точка доступа wi-fi mos.ru","Точка доступа №48","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.752823","55.772274","Point","37.7528230002822","55.772274000112034"
"eab542af-8b3f-4a2e-ab51-28a4d18cf02a","359","46813719","143","143","Точка доступа wi-fi mos.ru","Точка доступа №143","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.770089","55.694606","Point","37.770089000030346","55.694606000007639"
"69dd5e30-6f96-4fda-ada1-5380ea67325f","360","64001074","453","453","Точка доступа wi-fi mos.ru","Точка доступа №453","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.643104","55.828574","Point","37.643104000375132","55.828574000087229"
"c8266bc5-b3a7-4c37-b381-0a92931d25a3","361","46812530","2","2","Точка доступа wi-fi mos.ru","Точка доступа №2","Центральный административный округ","Басманный район","Государственное автономное учреждение культуры города Москвы «Сад культуры и отдыха имени Н.Э.Баумана»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.660699","55.766811","Point","37.660699000011256","55.766810999946536"
"865ac18f-44a5-4ea2-a2d6-430e75bed0ff","362","64001090","469","469","Точка доступа wi-fi mos.ru","Точка доступа №469","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.631090","55.828335","Point","37.631090000037283","55.828335000054111"
"bbea9d71-fc52-4cc0-831f-9f4181811c64","363","46812533","4","4","Точка доступа wi-fi mos.ru","Точка доступа №4","Центральный административный округ","Басманный район","Государственное автономное учреждение культуры города Москвы «Сад культуры и отдыха имени Н.Э.Баумана»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.659642","55.767513","Point","37.659642000027127","55.76751300009213"
"4514561b-e649-4fa1-bf54-a9684e991e34","364","46813472","37","37","Точка доступа wi-fi mos.ru","Точка доступа №37","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.751544","55.773239","Point","37.75154399964191","55.773239000001183"
"dcac3605-9bab-41ef-a23c-e06359d1e20a","365","64001063","442","442","Точка доступа wi-fi mos.ru","Точка доступа №442","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.636889","55.831561","Point","37.636888999793761","55.831560999971884"
"51892459-0133-432d-af9b-13a539a0c984","366","64001010","389","389","Точка доступа wi-fi mos.ru","Точка доступа №389","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.631788","55.828806","Point","37.631787999996206","55.828805999977142"
"301e00fd-362f-4597-8e2e-4919dcfd129f","367","46813523","182","182","Точка доступа wi-fi mos.ru","Точка доступа №182","Юго-Восточный административный округ","район Люблино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Люблино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.742181","55.68801","Point","37.74218099957271","55.688009999759167"
"ea9493ee-50fe-4ad2-ac0a-6249b74701f0","368","46813616","225","225","Точка доступа wi-fi mos.ru","Точка доступа №225","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.771614","55.739606","Point","37.771613999819586","55.739605999963089"
"6c6b1c4b-3dfe-4f25-9885-8dedc2d44401","369","144556673","515","515","Точка доступа wi-fi mos.ru","Точка доступа №515","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.57236","55.901211","Point","37.572359999985991","55.901210999858435"
"00882b4a-5356-45e1-91fc-55d8186b527b","370","46813738","156","156","Точка доступа wi-fi mos.ru","Точка доступа №156","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.766605","55.697219","Point","37.766605000083537","55.69721899991147"
"5da94a2d-e53d-4964-abbc-731b1552fe9a","371","46813324","65","65","Точка доступа wi-fi mos.ru","Точка доступа №65","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.751302","55.783991","Point","37.751301999792574","55.783991000209"
"51bae98f-885a-41e9-98ee-82f1c99dee03","372","144556668","510","510","Точка доступа wi-fi mos.ru","Точка доступа №510","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.570886","55.900283","Point","37.570886000250368","55.900282999823169"
"ca8bd1a4-230a-41e2-9d62-446668fb78d5","373","64001078","457","457","Точка доступа wi-fi mos.ru","Точка доступа №457","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.637733","55.831281","Point","37.637733000240843","55.831281000140415"
"4bbc7679-7c9c-450e-a7e7-c477cf8aee9a","374","46813426","134","134","Точка доступа wi-fi mos.ru","Точка доступа №134","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.765131","55.693627","Point","37.765131000347914","55.693627000097955"
"d4ad6e28-6bf7-41a7-b451-544e13bc7c28","375","144556675","517","517","Точка доступа wi-fi mos.ru","Точка доступа №517","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.572493","55.901910","Point","37.572493000055388","55.901909999900191"
"9ff5d1ef-208b-41ff-ab4b-e315da55d2ce","376","46808953","251","251","Точка доступа wi-fi mos.ru","Точка доступа №251","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.551833","55.755055","Point","37.551832999873831","55.755054999831465"
"3338edb7-2da3-40ad-b9af-e542ae9f3cff","377","144556706","548","548","Точка доступа wi-fi mos.ru","Точка доступа №548","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.571510","55.899484","Point","37.571509999691095","55.899484000102923"
"4b71d93c-140d-4bb7-be03-9499069a100d","378","64001008","387","387","Точка доступа wi-fi mos.ru","Точка доступа №387","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.634493","55.828663","Point","37.63449299979321","55.828662999891087"
"749e7e35-9310-47b7-86b7-5ae098e1b2bd","379","64001033","412","412","Точка доступа wi-fi mos.ru","Точка доступа №412","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.612811","55.834527","Point","37.612810999787634","55.834527000009452"
"ea44eb5f-822e-495d-9e85-4b96e5d56f38","380","46808978","270","270","Точка доступа wi-fi mos.ru","Точка доступа №270","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.551168","55.755436","Point","37.551168000425179","55.755435999910212"
"437bf25f-db48-4065-84b3-733f80469ab0","381","46813410","123","123","Точка доступа wi-fi mos.ru","Точка доступа №123","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.7508","55.77569","Point","37.750799999652251","55.775690000102649"
